gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
MIL202405130,rea-c001,MIL,1,value,18,0,25,6,1,0,1,3,3,1,0,5,0,0,0,0,0,1,0,0,,1,,1,,,20240513,0,MIL06,h,PIT,0,1,0,regular,y,y
MIL202405130,vieit001,MIL,2,value,1,0,5,4,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240513,0,MIL06,h,PIT,0,1,0,regular,y,y
MIL202405130,whitm004,MIL,3,value,5,0,7,1,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20240513,0,MIL06,h,PIT,0,1,0,regular,y,y
MIL202405130,payaj001,MIL,4,value,3,0,6,2,1,0,1,1,1,1,0,2,0,0,0,1,0,0,0,0,,,,,1,,20240513,0,MIL06,h,PIT,0,1,0,regular,y,y
NYN202405130,sancc002,PHI,1,value,17,0,27,7,4,0,0,3,3,3,0,5,0,0,0,1,0,0,1,0,,,,1,,,20240513,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN202405130,domis001,PHI,2,value,2,0,5,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20240513,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN202405130,sotog003,PHI,3,value,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240513,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN202405130,ruizj001,PHI,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240513,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN202405130,kerko001,PHI,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,20240513,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN202405130,alvaj004,PHI,6,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20240513,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN202405130,manas001,NYN,1,value,18,0,23,4,1,0,0,1,1,1,0,6,0,0,0,0,0,2,0,0,,,,1,,,20240513,0,NYC20,h,PHI,0,1,0,regular,y,y
NYN202405130,lopej004,NYN,2,value,1,0,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,20240513,0,NYC20,h,PHI,0,1,0,regular,y,y
NYN202405130,ottaa001,NYN,3,value,5,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240513,0,NYC20,h,PHI,0,1,0,regular,y,y
NYN202405130,diaze006,NYN,4,value,3,0,8,2,0,0,1,2,2,2,0,2,1,0,0,0,0,0,0,0,,,,,,,20240513,0,NYC20,h,PHI,0,1,0,regular,y,y
NYN202405130,reids001,NYN,5,value,3,0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,,1,,,1,,20240513,0,NYC20,h,PHI,0,1,0,regular,y,y
SDN202405130,hudsd002,COL,1,value,17,0,23,3,0,0,2,3,3,3,0,3,0,0,0,0,0,1,0,0,1,,,1,,,20240513,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202405130,birdj001,COL,2,value,1,3,4,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20240513,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202405130,lawrj002,COL,3,value,6,0,8,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,,,,,,,20240513,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202405130,beekj001,COL,4,value,3,0,5,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,,,1,,1,,20240513,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202405130,vasqr001,SDN,1,value,11,0,20,8,2,0,0,5,5,1,0,0,0,0,0,0,0,2,0,0,,1,,1,,,20240513,0,SAN02,h,COL,0,1,0,regular,y,y
SDN202405130,morea001,SDN,2,value,10,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,,,,,,,20240513,0,SAN02,h,COL,0,1,0,regular,y,y
SDN202405130,estrj002,SDN,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240513,0,SAN02,h,COL,0,1,0,regular,y,y
SDN202405130,matsy001,SDN,4,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20240513,0,SAN02,h,COL,0,1,0,regular,y,y
SEA202405130,singb001,KCA,1,value,15,0,25,9,2,0,1,4,4,1,0,6,0,0,0,0,0,0,0,0,,1,,1,,,20240513,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202405130,dufft001,KCA,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240513,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202405130,zerpa001,KCA,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240513,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202405130,strac001,KCA,4,value,3,0,5,2,0,0,1,2,2,0,0,1,0,0,0,0,0,1,0,0,,,,,1,,20240513,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202405130,kirbg001,SEA,1,value,21,0,27,3,0,0,0,0,0,0,0,6,2,0,0,0,0,1,1,0,1,,,1,,,20240513,0,SEA03,h,KCA,1,0,0,regular,y,y
SEA202405130,stanr002,SEA,2,value,2,0,5,3,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240513,0,SEA03,h,KCA,1,0,0,regular,y,y
SEA202405130,munoa002,SEA,3,value,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,1,,1,,20240513,0,SEA03,h,KCA,1,0,0,regular,y,y
SFN202405130,yamay001,LAN,1,value,17,0,24,5,1,0,1,4,4,2,0,6,0,0,0,0,0,0,0,0,,,,1,,,20240513,0,SFO03,v,SFN,1,0,0,regular,y,y
SFN202405130,vesia001,LAN,2,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240513,0,SFO03,v,SFN,1,0,0,regular,y,y
SFN202405130,grovm001,LAN,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240513,0,SFO03,v,SFN,1,0,0,regular,y,y
SFN202405130,hudsd001,LAN,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240513,0,SFO03,v,SFN,1,0,0,regular,y,y
SFN202405130,treib001,LAN,5,value,3,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,,,,,,20240513,0,SFO03,v,SFN,1,0,0,regular,y,y
SFN202405130,feyej001,LAN,6,value,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20240513,0,SFO03,v,SFN,1,0,0,regular,y,y
SFN202405130,hickj002,SFN,1,value,15,0,21,7,1,0,1,2,2,0,0,4,0,1,0,0,0,1,0,0,,,,1,,,20240513,0,SFO03,h,LAN,0,1,0,regular,y,y
SFN202405130,jackl001,SFN,2,value,3,0,5,1,1,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,,,,,,,20240513,0,SFO03,h,LAN,0,1,0,regular,y,y
SFN202405130,mille002,SFN,3,value,3,0,4,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240513,0,SFO03,h,LAN,0,1,0,regular,y,y
SFN202405130,roget002,SFN,4,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240513,0,SFO03,h,LAN,0,1,0,regular,y,y
SFN202405130,dovac001,SFN,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240513,0,SFO03,h,LAN,0,1,0,regular,y,y
SFN202405130,roget001,SFN,6,value,3,0,5,1,1,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,,1,,,1,,20240513,0,SFO03,h,LAN,0,1,0,regular,y,y
TEX202405130,bibet001,CLE,1,value,16,0,21,3,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,,,,1,,,20240513,0,ARL03,v,TEX,1,0,0,regular,y,y
TEX202405130,sandn001,CLE,2,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240513,0,ARL03,v,TEX,1,0,0,regular,y,y
TEX202405130,gaddh001,CLE,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,20240513,0,ARL03,v,TEX,1,0,0,regular,y,y
TEX202405130,herrt002,CLE,4,value,3,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240513,0,ARL03,v,TEX,1,0,0,regular,y,y
TEX202405130,clase001,CLE,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20240513,0,ARL03,v,TEX,1,0,0,regular,y,y
TEX202405130,lorem002,TEX,1,value,21,0,24,2,0,0,0,0,0,4,0,4,0,0,0,0,0,2,1,0,,,,1,,,20240513,0,ARL03,h,CLE,0,1,0,regular,y,y
TEX202405130,leclj001,TEX,2,value,1,0,4,2,1,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,,1,,,,,20240513,0,ARL03,h,CLE,0,1,0,regular,y,y
TEX202405130,latzj001,TEX,3,value,2,0,6,2,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,,,,,,,20240513,0,ARL03,h,CLE,0,1,0,regular,y,y
TEX202405130,whito001,TEX,4,value,3,0,6,3,1,0,0,3,3,1,0,0,0,0,0,0,0,1,0,0,,,,,1,,20240513,0,ARL03,h,CLE,0,1,0,regular,y,y
ANA202405140,grays001,SLN,1,value,18,0,28,8,1,1,1,5,5,2,0,9,0,0,0,0,1,0,0,0,1,,,1,,,20240514,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202405140,kingj002,SLN,2,value,2,0,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240514,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202405140,fernr001,SLN,3,value,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240514,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202405140,romej002,SLN,4,value,3,0,5,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,,,,,,,20240514,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202405140,helsr001,SLN,5,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20240514,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202405140,detmr001,ANA,1,value,15,0,25,8,2,0,0,5,4,2,0,7,0,1,0,0,0,3,0,0,,,,1,,,20240514,0,ANA01,h,SLN,0,1,0,regular,y,y
ANA202405140,strih001,ANA,2,value,3,1,6,2,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,,1,,,,,20240514,0,ANA01,h,SLN,0,1,0,regular,y,y
ANA202405140,garra001,ANA,3,value,3,0,5,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20240514,0,ANA01,h,SLN,0,1,0,regular,y,y
ANA202405140,fulmc001,ANA,4,value,6,0,7,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,1,,20240514,0,ANA01,h,SLN,0,1,0,regular,y,y
ARI202405140,greeh001,CIN,1,value,21,0,27,5,3,0,0,2,2,1,0,5,0,0,0,1,0,0,0,0,1,,,1,,,20240514,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202405140,suteb001,CIN,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240514,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202405140,farmb001,CIN,3,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20240514,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202405140,ceccs001,ARI,1,value,17,0,25,7,1,0,1,6,6,1,0,3,0,0,0,0,1,0,0,0,,1,,1,,,20240514,0,PHO01,h,CIN,0,1,0,regular,y,y
ARI202405140,allel002,ARI,2,value,8,0,14,5,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,,,,,,,20240514,0,PHO01,h,CIN,0,1,0,regular,y,y
ARI202405140,jarvb001,ARI,3,value,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20240514,0,PHO01,h,CIN,0,1,0,regular,y,y
ATL202405140,tailj001,CHN,1,value,12,0,23,7,1,0,2,7,2,3,0,2,0,1,0,0,1,0,0,0,,1,,1,,,20240514,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202405140,cuasj001,CHN,2,value,6,0,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20240514,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202405140,millt003,CHN,3,value,6,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20240514,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202405140,salec001,ATL,1,value,21,0,25,2,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,1,,,1,,,20240514,0,ATL03,h,CHN,1,0,0,regular,y,y
ATL202405140,bumma001,ATL,2,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240514,0,ATL03,h,CHN,1,0,0,regular,y,y
ATL202405140,stepj002,ATL,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20240514,0,ATL03,h,CHN,1,0,0,regular,y,y
BOS202405140,civaa001,TBA,1,value,15,0,20,5,1,0,1,3,3,0,0,6,0,0,0,0,0,0,0,0,,,,1,,,20240514,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202405140,armss001,TBA,2,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20240514,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202405140,matop002,TBA,3,value,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,20240514,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202405140,cleag001,TBA,4,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240514,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202405140,fairp001,TBA,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240514,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202405140,adamj002,TBA,6,value,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240514,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202405140,rodrm001,TBA,7,value,3,2,7,1,0,0,0,2,0,2,1,0,1,0,0,1,0,0,0,0,,1,,,1,,20240514,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202405140,piven001,BOS,1,value,17,0,20,4,0,0,2,2,2,0,0,8,0,0,0,0,0,0,1,0,,,,1,,,20240514,0,BOS07,h,TBA,1,0,0,regular,y,y
BOS202405140,slatj002,BOS,2,value,4,0,7,3,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240514,0,BOS07,h,TBA,1,0,0,regular,y,y
BOS202405140,martc007,BOS,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240514,0,BOS07,h,TBA,1,0,0,regular,y,y
BOS202405140,jansk001,BOS,4,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,20240514,0,BOS07,h,TBA,1,0,0,regular,y,y
BOS202405140,kellz001,BOS,5,value,6,0,8,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,,,,,,,20240514,0,BOS07,h,TBA,1,0,0,regular,y,y
BOS202405140,bernb001,BOS,6,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,1,,20240514,0,BOS07,h,TBA,1,0,0,regular,y,y
CHA202405141,willt002,WAS,1,value,15,0,20,4,0,0,1,3,1,1,0,2,0,0,0,0,1,0,0,1,,,,1,,,20240514,1,CHI12,v,CHA,1,0,0,regular,y,y
CHA202405141,garcr008,WAS,2,value,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20240514,1,CHI12,v,CHA,1,0,0,regular,y,y
CHA202405141,law-d001,WAS,3,value,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,20240514,1,CHI12,v,CHA,1,0,0,regular,y,y
CHA202405141,harvh001,WAS,4,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240514,1,CHI12,v,CHA,1,0,0,regular,y,y
CHA202405141,finnk001,WAS,5,value,3,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20240514,1,CHI12,v,CHA,1,0,0,regular,y,y
CHA202405141,flexc001,CHA,1,value,14,0,22,7,0,0,0,3,3,1,0,5,0,0,1,1,0,0,0,0,,,,1,,,20240514,1,CHI12,h,WAS,0,1,0,regular,y,y
CHA202405141,hillt002,CHA,2,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240514,1,CHI12,h,WAS,0,1,0,regular,y,y
CHA202405141,andej005,CHA,3,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,,,,,,,20240514,1,CHI12,h,WAS,0,1,0,regular,y,y
CHA202405141,brebj001,CHA,4,value,4,0,8,3,0,0,0,3,3,1,0,2,0,0,0,0,0,0,0,0,,1,,,,,20240514,1,CHI12,h,WAS,0,1,0,regular,y,y
CHA202405141,wilss002,CHA,5,value,5,0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,,,,,1,,20240514,1,CHI12,h,WAS,0,1,0,regular,y,y
CHA202405142,parkm001,WAS,1,value,15,3,21,5,0,0,1,3,3,2,0,3,0,1,0,0,0,1,0,0,,1,,1,,,20240514,2,CHI12,v,CHA,0,1,0,regular,y,y
CHA202405142,weemj001,WAS,2,value,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240514,2,CHI12,v,CHA,0,1,0,regular,y,y
CHA202405142,barnj002,WAS,3,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,,,,,,20240514,2,CHI12,v,CHA,0,1,0,regular,y,y
CHA202405142,rutlj002,WAS,4,value,3,0,4,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,,,,,1,,20240514,2,CHI12,v,CHA,0,1,0,regular,y,y
CHA202405142,fedde001,CHA,1,value,21,0,24,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,,,1,,,20240514,2,CHI12,h,WAS,1,0,0,regular,y,y
CHA202405142,leasj001,CHA,2,value,3,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20240514,2,CHI12,h,WAS,1,0,0,regular,y,y
CHA202405142,kopem001,CHA,3,value,3,0,5,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,,,,,1,,20240514,2,CHI12,h,WAS,1,0,0,regular,y,y
DET202405140,weatr001,MIA,1,value,24,0,26,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,1,,,20240514,0,DET05,v,DET,1,0,0,regular,y,y
DET202405140,scott003,MIA,2,value,3,0,5,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,,,,,,20240514,0,DET05,v,DET,1,0,0,regular,y,y
DET202405140,puk-a001,MIA,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20240514,0,DET05,v,DET,1,0,0,regular,y,y
DET202405140,olsor001,DET,1,value,24,0,26,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,,,1,,,20240514,0,DET05,h,MIA,0,1,0,regular,y,y
DET202405140,folej001,DET,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240514,0,DET05,h,MIA,0,1,0,regular,y,y
DET202405140,langa001,DET,3,value,3,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,,1,,,1,,20240514,0,DET05,h,MIA,0,1,0,regular,y,y
HOU202405140,searj001,OAK,1,value,15,0,21,5,3,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,,,,1,,,20240514,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202405140,adama002,OAK,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240514,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202405140,ercel001,OAK,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240514,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202405140,millm004,OAK,4,value,6,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,,,,,,,20240514,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202405140,kellm004,OAK,5,value,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,1,,20240514,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202405140,blanr001,HOU,1,value,9,0,14,4,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,,,,1,,,20240514,0,HOU03,h,OAK,1,0,0,regular,y,y
HOU202405140,scott004,HOU,2,value,6,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20240514,0,HOU03,h,OAK,1,0,0,regular,y,y
HOU202405140,montr004,HOU,3,value,3,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,,,,,,,20240514,0,HOU03,h,OAK,1,0,0,regular,y,y
HOU202405140,abreb002,HOU,4,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240514,0,HOU03,h,OAK,1,0,0,regular,y,y
HOU202405140,presr001,HOU,5,value,3,0,5,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240514,0,HOU03,h,OAK,1,0,0,regular,y,y
HOU202405140,hadej001,HOU,6,value,6,0,7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,,,,1,,20240514,0,HOU03,h,OAK,1,0,0,regular,y,y
MIL202405140,prieq001,PIT,1,value,18,0,28,9,1,0,1,4,4,2,0,5,0,0,0,0,0,1,0,0,,1,,1,,,20240514,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202405140,nicok001,PIT,2,value,6,0,7,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,1,,20240514,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202405140,rossj002,MIL,1,value,15,0,19,2,1,0,1,2,2,1,0,6,0,0,0,0,0,0,0,0,1,,,1,,,20240514,0,MIL06,h,PIT,1,0,0,regular,y,y
MIL202405140,hudsb001,MIL,2,value,6,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20240514,0,MIL06,h,PIT,1,0,0,regular,y,y
MIL202405140,pegue001,MIL,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240514,0,MIL06,h,PIT,1,0,0,regular,y,y
MIL202405140,megit001,MIL,4,value,3,0,4,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20240514,0,MIL06,h,PIT,1,0,0,regular,y,y
MIN202405140,rodoc001,NYA,1,value,18,1,24,6,1,0,1,1,1,0,0,6,0,0,0,0,0,1,0,0,1,,,1,,,20240514,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN202405140,hamii001,NYA,2,value,6,0,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240514,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN202405140,holmc001,NYA,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20240514,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN202405140,paddc001,MIN,1,value,15,0,29,12,2,0,1,5,5,2,0,4,0,0,0,0,1,0,0,0,,1,,1,,,20240514,0,MIN04,h,NYA,0,1,0,regular,y,y
MIN202405140,jackj001,MIN,2,value,6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240514,0,MIN04,h,NYA,0,1,0,regular,y,y
MIN202405140,okers001,MIN,3,value,3,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,,,,,,20240514,0,MIN04,h,NYA,0,1,0,regular,y,y
MIN202405140,stauj001,MIN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20240514,0,MIN04,h,NYA,0,1,0,regular,y,y
NYN202405140,nolaa001,PHI,1,value,27,0,30,4,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,,,1,,1,20240514,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN202405140,buttj001,NYN,1,value,15,0,21,1,0,0,0,2,2,4,0,4,1,0,0,0,0,0,0,0,,1,,1,,,20240514,0,NYC20,h,PHI,0,1,0,regular,y,y
NYN202405140,ramiy002,NYN,2,value,3,0,5,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,,,,,,20240514,0,NYC20,h,PHI,0,1,0,regular,y,y
NYN202405140,diekj001,NYN,3,value,2,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,20240514,0,NYC20,h,PHI,0,1,0,regular,y,y
NYN202405140,lopej004,NYN,4,value,4,0,5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,,,,,,,20240514,0,NYC20,h,PHI,0,1,0,regular,y,y
NYN202405140,reids001,NYN,5,value,3,0,7,4,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20240514,0,NYC20,h,PHI,0,1,0,regular,y,y
SDN202405140,quanc001,COL,1,value,18,1,23,6,0,0,0,1,1,3,0,5,0,0,0,0,0,0,0,0,1,,,1,,,20240514,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202405140,vodnv001,COL,2,value,3,0,7,4,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,,,,,,,20240514,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202405140,mearn001,COL,3,value,3,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,20240514,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202405140,kinlt001,COL,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20240514,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202405140,ceasd001,SDN,1,value,17,0,23,5,1,0,1,3,3,1,0,8,0,0,0,0,0,0,0,0,,1,,1,,,20240514,0,SAN02,h,COL,0,1,0,regular,y,y
