gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
NYN202305160,beekj001,TBA,1,value,6,0,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,1,,,20230516,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN202305160,chiry001,TBA,2,value,14,0,18,3,0,0,2,3,3,1,0,2,0,0,0,0,0,0,0,0,1,,,,,,20230516,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN202305160,thomr007,TBA,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230516,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN202305160,littz001,TBA,4,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20230516,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN202305160,diekj001,TBA,5,value,3,0,5,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20230516,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN202305160,verlj001,NYN,1,value,15,0,25,8,2,0,2,6,6,2,0,3,0,1,0,0,0,0,0,0,,1,,1,,,20230516,0,NYC20,h,TBA,0,1,0,regular,y,y
NYN202305160,leond003,NYN,2,value,3,0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230516,0,NYC20,h,TBA,0,1,0,regular,y,y
NYN202305160,walkj004,NYN,3,value,3,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20230516,0,NYC20,h,TBA,0,1,0,regular,y,y
NYN202305160,smitd009,NYN,4,value,3,0,5,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,,,,,,,20230516,0,NYC20,h,TBA,0,1,0,regular,y,y
NYN202305160,ottaa001,NYN,5,value,3,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,1,,20230516,0,NYC20,h,TBA,0,1,0,regular,y,y
OAK202305160,henrt001,ARI,1,value,14,0,22,6,2,0,2,4,4,3,0,4,0,1,0,0,0,1,0,0,,,,1,,,20230516,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202305160,ginkk001,ARI,2,value,6,0,9,2,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,20230516,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202305160,nelsk001,ARI,3,value,1,0,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230516,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202305160,ruizj001,ARI,4,value,4,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,20230516,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202305160,chafa001,ARI,5,value,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230516,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202305160,mcgos001,ARI,6,value,7,0,13,2,0,0,0,1,0,3,2,4,0,0,0,0,0,0,0,0,,1,,,1,,20230516,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202305160,mullk001,OAK,1,value,12,3,20,8,2,0,1,5,5,0,0,3,1,0,0,0,0,1,0,0,,,,1,,,20230516,0,OAK01,h,ARI,1,0,0,regular,y,y
OAK202305160,actog001,OAK,2,value,6,0,10,2,0,0,1,1,1,2,0,3,0,0,0,0,0,0,0,0,,,,,,,20230516,0,OAK01,h,ARI,1,0,0,regular,y,y
OAK202305160,fujis001,OAK,3,value,4,0,8,4,2,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20230516,0,OAK01,h,ARI,1,0,0,regular,y,y
OAK202305160,jackz002,OAK,4,value,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230516,0,OAK01,h,ARI,1,0,0,regular,y,y
OAK202305160,lover001,OAK,5,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20230516,0,OAK01,h,ARI,1,0,0,regular,y,y
OAK202305160,pruia001,OAK,6,value,9,0,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,,,,1,,20230516,0,OAK01,h,ARI,1,0,0,regular,y,y
SDN202305160,singb001,KCA,1,value,18,0,26,7,2,1,0,4,2,2,0,3,0,0,0,0,1,0,0,0,1,,,1,,,20230516,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202305160,chapa001,KCA,2,value,3,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,,,,,,,20230516,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202305160,clart003,KCA,3,value,3,0,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,,,,,,,20230516,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202305160,barls001,KCA,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20230516,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202305160,lugos001,SDN,1,value,6,0,12,4,1,0,0,5,5,2,0,2,0,0,0,0,0,1,0,1,,1,,1,,,20230516,0,SAN02,h,KCA,0,1,0,regular,y,y
SDN202305160,carld003,SDN,2,value,9,0,11,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20230516,0,SAN02,h,KCA,0,1,0,regular,y,y
SDN202305160,garcl005,SDN,3,value,3,0,5,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,,,,,,,20230516,0,SAN02,h,KCA,0,1,0,regular,y,y
SDN202305160,wilss002,SDN,4,value,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230516,0,SAN02,h,KCA,0,1,0,regular,y,y
SDN202305160,martn002,SDN,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230516,0,SAN02,h,KCA,0,1,0,regular,y,y
SDN202305160,hadej001,SDN,6,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230516,0,SAN02,h,KCA,0,1,0,regular,y,y
SFN202305160,wheez001,PHI,1,value,18,0,28,9,1,0,0,4,4,1,0,8,0,0,0,0,0,0,0,0,,1,,1,,,20230516,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202305160,domis001,PHI,2,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230516,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202305160,sotog003,PHI,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20230516,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202305160,cobba001,SFN,1,value,10,0,20,5,1,0,0,2,2,5,0,3,0,2,1,0,0,2,0,0,,,,1,,,20230516,0,SFO03,h,PHI,1,0,0,regular,y,y
SFN202305160,roget001,SFN,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,,,,20230516,0,SFO03,h,PHI,1,0,0,regular,y,y
SFN202305160,brebj001,SFN,3,value,5,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20230516,0,SFO03,h,PHI,1,0,0,regular,y,y
SFN202305160,roget002,SFN,4,value,6,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,20230516,0,SFO03,h,PHI,1,0,0,regular,y,y
SFN202305160,dovac001,SFN,5,value,3,0,4,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20230516,0,SFO03,h,PHI,1,0,0,regular,y,y
SLN202305160,milew001,MIL,1,value,5,0,7,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,1,,,20230516,0,STL10,v,SLN,1,0,0,regular,y,y
SLN202305160,pegue001,MIL,2,value,4,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20230516,0,STL10,v,SLN,1,0,0,regular,y,y
SLN202305160,milnh001,MIL,3,value,4,0,6,2,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20230516,0,STL10,v,SLN,1,0,0,regular,y,y
SLN202305160,payaj001,MIL,4,value,5,0,8,2,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,1,,,,,,20230516,0,STL10,v,SLN,1,0,0,regular,y,y
SLN202305160,strzp001,MIL,5,value,4,0,7,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20230516,0,STL10,v,SLN,1,0,0,regular,y,y
SLN202305160,willd004,MIL,6,value,5,0,7,1,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,,,1,,1,,20230516,0,STL10,v,SLN,1,0,0,regular,y,y
SLN202305160,montj004,SLN,1,value,16,0,26,8,2,0,2,3,3,1,0,7,1,0,0,0,0,1,0,0,,1,,1,,,20230516,0,STL10,h,MIL,0,1,0,regular,y,y
SLN202305160,hickj002,SLN,2,value,5,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,,,,,,,20230516,0,STL10,h,MIL,0,1,0,regular,y,y
SLN202305160,palla001,SLN,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230516,0,STL10,h,MIL,0,1,0,regular,y,y
SLN202305160,verhd001,SLN,4,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,1,,20230516,0,STL10,h,MIL,0,1,0,regular,y,y
TEX202305160,shusj001,ATL,1,value,15,0,19,3,1,0,1,3,3,2,0,3,0,0,0,0,0,0,0,0,,1,,1,,,20230516,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202305160,lee-d005,ATL,2,value,4,0,11,6,0,0,0,3,2,1,0,1,0,0,0,0,0,1,0,0,,,,,,,20230516,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202305160,jimej003,ATL,3,value,5,0,5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230516,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202305160,dunnd001,TEX,1,value,18,0,24,6,1,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,1,,,1,,,20230516,0,ARL03,h,ATL,1,0,0,regular,y,y
TEX202305160,kingj002,TEX,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230516,0,ARL03,h,ATL,1,0,0,regular,y,y
TEX202305160,hernj004,TEX,3,value,0,3,3,2,0,0,2,3,3,0,0,0,1,0,0,0,0,0,0,0,,,,,,,20230516,0,ARL03,h,ATL,1,0,0,regular,y,y
TEX202305160,sborj002,TEX,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230516,0,ARL03,h,ATL,1,0,0,regular,y,y
TEX202305160,smitw002,TEX,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20230516,0,ARL03,h,ATL,1,0,0,regular,y,y
TOR202305160,germd001,NYA,1,value,9,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,1,,,20230516,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR202305160,hamii001,NYA,2,value,2,0,5,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,,,,,,,20230516,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR202305160,marir001,NYA,3,value,3,0,7,4,1,0,1,3,3,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230516,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR202305160,weber001,NYA,4,value,7,0,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,20230516,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR202305160,holmc001,NYA,5,value,3,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230516,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR202305160,peraw002,NYA,6,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20230516,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR202305160,gausk001,TOR,1,value,21,0,26,5,0,0,1,3,2,2,0,10,0,0,0,0,0,0,0,1,,,,1,,,20230516,0,TOR02,h,NYA,0,1,0,regular,y,y
TOR202305160,swane001,TOR,2,value,3,0,8,3,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,,1,,,,,20230516,0,TOR02,h,NYA,0,1,0,regular,y,y
TOR202305160,bassa001,TOR,3,value,3,0,4,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,,,,,1,,20230516,0,TOR02,h,NYA,0,1,0,regular,y,y
BAL202305170,canng001,ANA,1,value,16,0,27,9,1,1,1,3,3,2,0,4,0,1,0,1,0,1,0,0,,1,,1,,,20230517,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL202305170,barrj003,ANA,2,value,8,0,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230517,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL202305170,bradk001,BAL,1,value,20,0,23,4,0,0,1,1,1,0,0,5,0,0,0,0,0,0,0,0,1,,,1,,,20230517,0,BAL12,h,ANA,1,0,0,regular,y,y
BAL202305170,could001,BAL,2,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230517,0,BAL12,h,ANA,1,0,0,regular,y,y
BAL202305170,canoy001,BAL,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230517,0,BAL12,h,ANA,1,0,0,regular,y,y
BAL202305170,bautf001,BAL,4,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20230517,0,BAL12,h,ANA,1,0,0,regular,y,y
BOS202305170,gonzm005,SEA,1,value,5,0,15,8,2,0,1,8,8,2,0,1,0,0,0,0,0,0,0,0,,1,,1,,,20230517,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202305170,gottt001,SEA,2,value,4,0,7,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230517,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202305170,brasm001,SEA,3,value,3,0,6,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,,,,,,,20230517,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202305170,speig001,SEA,4,value,3,0,6,3,1,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,,,,,,,20230517,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202305170,flexc001,SEA,5,value,9,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230517,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202305170,bellb002,BOS,1,value,15,0,25,3,2,0,0,1,1,5,0,7,1,0,0,0,0,0,0,0,1,,,1,,,20230517,0,BOS07,h,SEA,1,0,0,regular,y,y
BOS202305170,rodrj004,BOS,2,value,3,0,6,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20230517,0,BOS07,h,SEA,1,0,0,regular,y,y
BOS202305170,martc007,BOS,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230517,0,BOS07,h,SEA,1,0,0,regular,y,y
BOS202305170,sherr001,BOS,4,value,3,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20230517,0,BOS07,h,SEA,1,0,0,regular,y,y
BOS202305170,garzj001,BOS,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230517,0,BOS07,h,SEA,1,0,0,regular,y,y
CHA202305170,battp001,CLE,1,value,13,0,22,9,1,0,3,5,5,1,0,2,0,0,0,0,0,1,0,0,,1,,1,,,20230517,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202305170,morge001,CLE,2,value,3,0,6,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,,,,,,,20230517,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202305170,hents001,CLE,3,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230517,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202305170,currx001,CLE,4,value,6,0,7,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1,,20230517,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202305170,clevm001,CHA,1,value,18,3,28,6,3,0,0,2,2,4,0,5,1,1,0,0,0,1,0,0,1,,,1,,,20230517,0,CHI12,h,CLE,1,0,0,regular,y,y
CHA202305170,loper003,CHA,2,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20230517,0,CHI12,h,CLE,1,0,0,regular,y,y
CHA202305170,kellj001,CHA,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230517,0,CHI12,h,CLE,1,0,0,regular,y,y
CHA202305170,gravk001,CHA,4,value,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20230517,0,CHI12,h,CLE,1,0,0,regular,y,y
COL202305170,ashcg001,CIN,1,value,15,2,25,10,2,0,0,7,7,1,0,3,0,0,0,0,0,0,0,0,,1,,1,,,20230517,0,DEN02,v,COL,0,1,0,regular,y,y
COL202305170,simsl001,CIN,2,value,1,0,5,2,0,1,0,4,4,1,0,0,1,0,0,0,0,0,0,0,,,,,,,20230517,0,DEN02,v,COL,0,1,0,regular,y,y
COL202305170,bracs001,CIN,3,value,5,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230517,0,DEN02,v,COL,0,1,0,regular,y,y
COL202305170,hergk001,CIN,4,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20230517,0,DEN02,v,COL,0,1,0,regular,y,y
COL202305170,gomba001,COL,1,value,13,0,21,8,2,0,1,5,5,2,0,1,0,0,0,0,0,0,0,0,,,,1,,,20230517,0,DEN02,h,CIN,1,0,0,regular,y,y
COL202305170,abadf001,COL,2,value,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230517,0,DEN02,h,CIN,1,0,0,regular,y,y
COL202305170,suteb001,COL,3,value,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,20230517,0,DEN02,h,CIN,1,0,0,regular,y,y
COL202305170,birdj001,COL,4,value,6,0,9,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20230517,0,DEN02,h,CIN,1,0,0,regular,y,y
COL202305170,pintr004,COL,5,value,1,0,5,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,,,,,,,20230517,0,DEN02,h,CIN,1,0,0,regular,y,y
COL202305170,johnp001,COL,6,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20230517,0,DEN02,h,CIN,1,0,0,regular,y,y
DET202305170,hillr001,PIT,1,value,18,0,21,1,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,1,,,1,,,20230517,0,DET05,v,DET,1,0,0,regular,y,y
DET202305170,stepr002,PIT,2,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20230517,0,DET05,v,DET,1,0,0,regular,y,y
DET202305170,hernj005,PIT,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230517,0,DET05,v,DET,1,0,0,regular,y,y
DET202305170,mored002,PIT,4,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1,,20230517,0,DET05,v,DET,1,0,0,regular,y,y
DET202305170,rodre004,DET,1,value,15,0,23,6,2,0,1,4,4,2,0,5,0,0,0,0,0,0,0,0,,1,,1,,,20230517,0,DET05,h,PIT,0,1,0,regular,y,y
DET202305170,alext001,DET,2,value,4,0,11,6,1,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230517,0,DET05,h,PIT,0,1,0,regular,y,y
DET202305170,cisnj001,DET,3,value,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230517,0,DET05,h,PIT,0,1,0,regular,y,y
DET202305170,holtt002,DET,4,value,6,0,7,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1,,20230517,0,DET05,h,PIT,0,1,0,regular,y,y
HOU202305170,smyld001,CHN,1,value,18,0,22,4,1,0,1,1,1,0,0,8,0,0,0,0,0,0,0,0,,,,1,,,20230517,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202305170,alzoa001,CHN,2,value,3,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230517,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202305170,leitm002,CHN,3,value,3,0,6,3,1,1,0,2,2,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20230517,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202305170,thomk002,CHN,4,value,0,3,3,2,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20230517,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202305170,hughb002,CHN,5,value,1,0,4,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,,1,,,1,,20230517,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202305170,franj006,HOU,1,value,11,0,22,9,3,1,3,6,6,2,0,2,0,0,0,0,1,0,0,0,,,,1,,,20230517,0,HOU03,h,CHN,1,0,0,regular,y,y
HOU202305170,marts003,HOU,2,value,4,0,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20230517,0,HOU03,h,CHN,1,0,0,regular,y,y
HOU202305170,stanr002,HOU,3,value,3,0,5,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20230517,0,HOU03,h,CHN,1,0,0,regular,y,y
HOU202305170,montr004,HOU,4,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,,,,,,20230517,0,HOU03,h,CHN,1,0,0,regular,y,y
HOU202305170,nerih001,HOU,5,value,3,0,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20230517,0,HOU03,h,CHN,1,0,0,regular,y,y
HOU202305170,abreb002,HOU,6,value,3,0,5,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,,,,1,,20230517,0,HOU03,h,CHN,1,0,0,regular,y,y
LAN202305170,grays001,MIN,1,value,12,0,21,5,0,1,0,2,2,3,0,4,0,0,0,0,1,1,0,0,,,,1,,,20230517,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202305170,moraj003,MIN,2,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,20230517,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202305170,delej003,MIN,3,value,5,0,7,2,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,,1,,,,,20230517,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202305170,pagae001,MIN,4,value,1,0,4,1,0,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20230517,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202305170,sandc001,MIN,5,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20230517,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202305170,may-d003,LAN,1,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,1,,,20230517,0,LOS03,h,MIN,1,0,0,regular,y,y
LAN202305170,coved001,LAN,2,value,12,4,18,5,0,0,2,2,2,1,0,3,0,0,0,0,0,0,0,0,,,,,,,20230517,0,LOS03,h,MIN,1,0,0,regular,y,y
LAN202305170,gonzv001,LAN,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230517,0,LOS03,h,MIN,1,0,0,regular,y,y
LAN202305170,fergc001,LAN,4,value,2,0,4,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,,,,,,,20230517,0,LOS03,h,MIN,1,0,0,regular,y,y
LAN202305170,gratb002,LAN,5,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,20230517,0,LOS03,h,MIN,1,0,0,regular,y,y
LAN202305170,phile001,LAN,6,value,3,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20230517,0,LOS03,h,MIN,1,0,0,regular,y,y
MIA202305170,gorem001,WAS,1,value,16,0,23,5,1,1,1,4,4,2,0,7,0,2,0,0,1,0,0,0,,1,,1,,,20230517,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA202305170,macha003,WAS,2,value,4,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230517,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA202305170,edwac001,WAS,3,value,4,0,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20230517,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA202305170,cabre003,MIA,1,value,15,0,19,5,1,0,1,2,2,0,0,6,0,0,0,0,0,0,0,0,1,,,1,,,20230517,0,MIA02,h,WAS,1,0,0,regular,y,y
MIA202305170,narda001,MIA,2,value,3,1,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230517,0,MIA02,h,WAS,1,0,0,regular,y,y
MIA202305170,charj001,MIA,3,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20230517,0,MIA02,h,WAS,1,0,0,regular,y,y
MIA202305170,scott003,MIA,4,value,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20230517,0,MIA02,h,WAS,1,0,0,regular,y,y
MIA202305170,flord002,MIA,5,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20230517,0,MIA02,h,WAS,1,0,0,regular,y,y
NYN202305170,flemj001,TBA,1,value,15,0,19,3,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,,,,1,,,20230517,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202305170,kellk004,TBA,2,value,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230517,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202305170,diekj001,TBA,3,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230517,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202305170,thomr007,TBA,4,value,3,0,5,1,0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,,,,,,,20230517,0,NYC20,v,NYN,0,1,0,regular,y,y
